PPID,PID,Process Name,Process Command Line,Process Path,Process SHA-256 Hash,Process State,Win32 First Seen,Win32 Last Seen,Sysmon Event ID,Sysmon Create Time,Sysmon Terminate Time,Connection State,Connection Start Time,Connection Terminate Time, IP Address,FQDN,Source Port,Destination Port,Transport Protocol
"4932","14100","Dell.TechHub.Instrumentation.SubAgent.exe","C:\Program Files\Dell\DTP\InstrumentationSubAgent\Dell.TechHub.Instrumentation.SubAgent.exe","C:\Program Files\Dell\DTP\InstrumentationSubAgent\Dell.TechHub.Instrumentation.SubAgent.exe","dedb2eaf8aac2c5befbe1aa8f13b715a3f8ae60bb0ec5b2e93675b0b5f0929df","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"14100","14212","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0x4","C:\WINDOWS\system32\conhost.exe","f3dbb469e96320311cd8d6e6ca00dd538d5bbead3712b4968751143b4b5b986a","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"12500","14180","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0x4","C:\WINDOWS\system32\conhost.exe","f3dbb469e96320311cd8d6e6ca00dd538d5bbead3712b4968751143b4b5b986a","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"12600","14200","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0x4","C:\WINDOWS\system32\conhost.exe","f3dbb469e96320311cd8d6e6ca00dd538d5bbead3712b4968751143b4b5b986a","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","16420","svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalService -p -s LicenseManager","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","3","","","","","","","","","",""
"","16420","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:47:04","2026-02-15 11:47:04","128.251.127.23","","53949","443","tcp"
"1316","17212","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","3","","","","","","","","","",""
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","127.0.0.1","","1900","","UDP"
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","127.0.0.1","","55172","","UDP"
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","172.21.1.128","","1900","","UDP"
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","172.21.1.128","","55169","","UDP"
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","192.168.0.237","","1900","","UDP"
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","192.168.0.237","","55171","","UDP"
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","192.168.56.1","","1900","","UDP"
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","192.168.56.1","","55170","","UDP"
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","::1","","1900","","UDP"
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","::1","","55168","","UDP"
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","fe80::17f4:be:d07c:302b%8","","1900","","UDP"
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","fe80::17f4:be:d07c:302b%8","","55166","","UDP"
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","fe80::d254:aae3:5a9a:b9a4%19","","1900","","UDP"
"","17212","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","fe80::d254:aae3:5a9a:b9a4%19","","55167","","UDP"
"","17212","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:44:27","2026-02-15 11:44:27","192.168.0.245","","1900","47914","udp"
"","17212","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:46:36","2026-02-15 11:46:36","192.168.0.245","","1900","39381","udp"
"","17212","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:46:37","2026-02-15 11:46:37","192.168.0.245","","1900","39381","UDP"
"1316","7272","ServiceShell.exe","C:\Program Files (x86)\Dell\UpdateService\ServiceShell.exe","C:\Program Files (x86)\Dell\UpdateService\ServiceShell.exe","12c871a4c3a9e8b27037b229704ad7af8ecaeffe61bacb37f769cb8d9b94b0df","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","19060","svchost.exe","C:\WINDOWS\system32\svchost.exe -k InvSvcGroup -p -s InventorySvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","19120","jhi_service.exe","C:\WINDOWS\System32\jhi_service.exe","C:\WINDOWS\System32\jhi_service.exe","06dc78b0daef262a066dbef082f1caa075fa91dde34ab3656c694224f0abb717","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"","19120","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","::1","","63330","","TCP"
"1316","19160","ksde.exe","C:\Program Files (x86)\Kaspersky Lab\Kaspersky VPN 5.23\ksde.exe -r","C:\Program Files (x86)\Kaspersky Lab\Kaspersky VPN 5.23\ksde.exe","3d92da82031c7a5787e83191bf85eda4c276d7013b8f513dbdb7280bcd03947d","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","3","","","","","","","","","",""
"","19160","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","127.0.0.1","","59782","59783","TCP"
"","19160","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","127.0.0.1","","59783","59782","TCP"
"","19160","  +- [connection]","","","","","","","","","","CLOSE_WAIT","2026-02-15 11:39:04","","185.201.1.87","","62941","443","TCP"
"","19160","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","185.201.1.208","","59785","443","TCP"
"","19160","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","","","63299","","UDP"
"","19160","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","","","63299","","UDP"
"","19160","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:42:40","2026-02-15 11:42:40","185.201.2.16","","53933","443","tcp"
"","19160","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:43:40","2026-02-15 11:43:40","185.201.2.16","","53934","443","tcp"
"","19160","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:44:40","2026-02-15 11:44:40","185.201.2.16","","53936","443","tcp"
"","19160","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:45:17","2026-02-15 11:45:17","146.70.232.228","","63299","51820","udp"
"","19160","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:45:17","2026-02-15 11:45:17","146.70.232.228","","63299","51820","UDP"
"","19160","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:45:39","2026-02-15 11:45:39","185.201.2.16","","53942","443","tcp"
"","19160","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:45:40","2026-02-15 11:45:40","146.70.232.228","","63299","51820","UDP"
"","19160","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:45:41","2026-02-15 11:45:41","146.70.232.228","","63299","51820","UDP"
"","19160","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:46:36","2026-02-15 11:46:36","146.70.232.228","","63299","51820","UDP"
"","19160","  +- [connection]","","","","","","","3","","","ENDED","2026-02-15 11:46:39","2026-02-15 11:46:39","185.201.2.16","","53943","443","tcp"
"","19160","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:46:41","2026-02-15 11:46:41","185.201.2.16","","53943","443","TCP"
"1316","19448","SupportAssistAgent.exe","C:\Program Files\Dell\SupportAssistAgent\bin\SupportAssistAgent.exe","C:\Program Files\Dell\SupportAssistAgent\bin\SupportAssistAgent.exe","7c09f15b8449d71f168b6699a0a56f1686964eb96e14b3c02cd7d86cc7ddd0d5","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"","19448","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","51.105.69.4","","54688","8883","TCP"
"1316","9368","svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s UsoSvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","16728","svchost.exe","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","17004","svchost.exe","","","","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","19048","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -s W32Time","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"","19048","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","","","123","","UDP"
"","19048","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","","","123","","UDP"
"1316","19276","svchost.exe","C:\WINDOWS\system32\svchost.exe -k whesvc -p -s whesvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","1924","svchost.exe","C:\WINDOWS\System32\svchost.exe -k NetworkService -p -s TapiSrv","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","6420","svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcsRedirectionGuard -p -s lfsvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","7864","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s bthserv","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","10748","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s SstpSvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"18936","21188","vmmemCmZygote.exe","","","","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","20540","svchost.exe","C:\WINDOWS\System32\svchost.exe -k netsvcs","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"17312","21260","csrss.exe","","","","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"17312","21320","winlogon.exe","C:\WINDOWS\System32\WinLogon.exe -SpecialSession","C:\WINDOWS\System32\WinLogon.exe","66fffe9a50673e376167f43e50660e01d8a25cc3bda4b56d67ee9f47d75d55dd","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"21320","7636","dwm.exe","C:\WINDOWS\System32\dwm.exe","C:\WINDOWS\System32\dwm.exe","ecc445148f2c6f60b41ad90d75c0c96370939c89abd417541aadc091d44e155d","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","16848","svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s lmhosts","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"21320","18472","fontdrvhost.exe","C:\WINDOWS\System32\fontdrvhost.exe","C:\WINDOWS\System32\fontdrvhost.exe","0d1e5714744404a8cd9d18f67ff86a59a78d4d53559d58fe75900b81da212fc6","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"4872","4380","Apoint.exe","C:\WINDOWS\system32\DellTPad\Apoint.exe","C:\WINDOWS\system32\DellTPad\Apoint.exe","1fee7687a95a39216af476887985483c47f991877aed5452e89a9132cb2a79f8","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","9404","WUDFHost.exe","C:\Windows\System32\WUDFHost.exe -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-29611e5c-3c3a-46bf-9b9b-f1ada04d4116 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-af8839f6-1ca9-4a7f-921b-2c597a5b6ade -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-50775c93-c50f-4eb5-a14c-c6bfea80a4f0 -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-6b8471bb-3a41-42b1-9d92-36b7db2b595d -LifetimeId:318dce67-d5aa-4125-b38b-163128792fe4 -DeviceGroupId:WpdFsGroup -HostArg:0","C:\Windows\System32\WUDFHost.exe","0068ce686f9c8685fbf0e12d090a683592a66650d24f9ab1759374723709ad82","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"3780","16300","RAVBg64.exe","C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe /DELLGRM","C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe","e7ec22534ed990cdd38d3fb78969050a5a8081087000b6a6ea001e3ffa511049","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","20692","unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding","C:\WINDOWS\system32\wbem\unsecapp.exe","9e1928115b53b25b939d4b43fa220c685ad152c4c42128b5139b9b55e9b515ea","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"3780","20784","RAVBg64.exe","C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe /SENDINPUT","C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe","e7ec22534ed990cdd38d3fb78969050a5a8081087000b6a6ea001e3ffa511049","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"3376","4132","sihost.exe","C:\WINDOWS\system32\sihost.exe","C:\WINDOWS\system32\sihost.exe","1e115ef87c00e685f8e7b1b184eb9fa3470a0ec75b678a70d3d2d3cbfde3dcb7","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","11024","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s webthreatdefusersvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"2660","15576","igfxEM.exe","C:\WINDOWS\System32\DriverStore\FileRepository\cui_dch.inf_amd64_0bd497310795eeb4\igfxEM.exe","C:\WINDOWS\System32\DriverStore\FileRepository\cui_dch.inf_amd64_0bd497310795eeb4\igfxEM.exe","7aeb6c90f9659d944890bd17dd670732c19773db53b137c50a4ffa284ba256cf","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","20080","svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","20932","svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"4380","5324","hidfind.exe","C:\WINDOWS\system32\DellTPad\HidFind.exe","C:\WINDOWS\system32\DellTPad\HidFind.exe","cded7f19ded976677e7bcd5d5cf8d2c72eb2a2a64600c82a176b3223a4b45031","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"4380","10628","ApRemote.exe","C:\WINDOWS\system32\DellTPad\ApRemote.exe","C:\WINDOWS\system32\DellTPad\ApRemote.exe","d6c57cf4618fa1fd1399ed0f79474bc06982f0e6ebb63ff3e2f329aa7572e0e3","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"4380","13908","ApMsgFwd.exe","C:\WINDOWS\system32\DellTPad\ApMsgFwd.exe -s{05FA8492-C047-4207-BE65-780D8591C113}","C:\WINDOWS\system32\DellTPad\ApMsgFwd.exe","79a99d1b53b0ec161ff76c44d1f093cb59838e4a254eda702e2e8a5477b052fd","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"3332","16256","ActiveEndpointInspectorSuiteTester.exe","C:\Users\mikew\Downloads\ActiveEndpointInspectorSuiteTester\ActiveEndpointInspectorSuiteTester.exe --taskchild","C:\Users\mikew\Downloads\ActiveEndpointInspectorSuiteTester\ActiveEndpointInspectorSuiteTester.exe","5f06bc94f14cad1ab3aabcbedd7f4757ba8eb39b2f08d3dc4b82f195cb1882ea","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"3332","20824","taskhostw.exe","C:\WINDOWS\system32\taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}","C:\WINDOWS\system32\taskhostw.exe","ee7a0c0428e27e0210535b273b63968267b85f6a1358bdc3149eed2a10d62270","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"4132","6208","ShellHost.exe","C:\Windows\System32\ShellHost.exe","C:\Windows\System32\ShellHost.exe","9f17f927536148bcfae6d908028d93570644ba0bde7d135bdc0a0f863c0c606b","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","11712","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s NgcSvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"14340","12964","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0x4","C:\WINDOWS\system32\conhost.exe","f3dbb469e96320311cd8d6e6ca00dd538d5bbead3712b4968751143b4b5b986a","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"18164","14340","ApntEx.exe","C:\WINDOWS\system32\DellTPad\Apntex.exe","C:\WINDOWS\system32\DellTPad\Apntex.exe","9c89772e86791a1cba4c405dac144c66889f2a5baa0ff5a71ea637a6aa73021e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"13128","15872","explorer.exe","C:\WINDOWS\Explorer.EXE","C:\WINDOWS\Explorer.EXE","bce615821ef95a6ff5ac7ffb25ebc41695b5cec7e4d757e1f6f60d3906fd97fb","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"19160","2604","ksdeui.exe","C:\Program Files (x86)\Kaspersky Lab\Kaspersky VPN 5.23\ksdeui.exe -hidden","C:\Program Files (x86)\Kaspersky Lab\Kaspersky VPN 5.23\ksdeui.exe","299e69b6ab03f29c6de26421dc9da710e8cd0219f56b914de55108c9878ebd04","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"4924","12968","avpui.exe","","","","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","13124","svchost.exe","C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","16708","StartMenuExperienceHost.exe","C:\WINDOWS\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe -ServerName:FullTrustApp.AppXykjsye98af63ez2annt9djke8trg8stn.mca","C:\WINDOWS\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe","87b6b7b874ac9b10a76c233cdb606d43d6261be4ed7d9e34f4507d1da98c29ac","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","20296","svchost.exe","C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup -s UdkUserSvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","4284","UserOOBEBroker.exe","C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding","C:\Windows\System32\oobe\UserOOBEBroker.exe","07bfae032958a77936dbeaf953d272681be5babd62fc5a2bee015c0cdfc6d5e4","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","7592","WidgetService.exe","C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.14.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe -RegisterProcessAsComServer -Embedding","C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.14.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe","7335eec0530b4fb2b8e523a16ae7d4d4f3fea3d98e00f5b608ef204eb73f6578","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"3332","16656","SamsungPortableSSDMon.exe","C:\ProgramData\Samsung Apps\Portable SSD\SamsungPortableSSDMon.exe","C:\ProgramData\Samsung Apps\Portable SSD\SamsungPortableSSDMon.exe","387487bbc22551d7945cb6e3b5e5d062a93eacc55f0b8c572311c9aa1aaac14f","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","20348","WidgetBoard.exe","C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_526.1202.40.0_x64__cw5n1h2txyewy\WidgetBoard.exe -RegisterProcessAsComServer -ServerName:Microsoft.Windows.WidgetBoardServer","C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_526.1202.40.0_x64__cw5n1h2txyewy\WidgetBoard.exe","7d60094a8ed6919ab0122e783af626bd85d646f7d67bfddb813b9afe974666a2","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","20964","MicrosoftStartFeedProvider.exe","C:\Program Files\WindowsApps\Microsoft.StartExperiencesApp_1.218.0.0_x64__8wekyb3d8bbwe\MicrosoftStartFeedProvider\MicrosoftStartFeedProvider.exe -Embedding","C:\Program Files\WindowsApps\Microsoft.StartExperiencesApp_1.218.0.0_x64__8wekyb3d8bbwe\MicrosoftStartFeedProvider\MicrosoftStartFeedProvider.exe","5a1927bf29d23d730e97ed351b768dbbee9d8b97e42b4fb8591f8908d42ffa17","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","8140","RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding","C:\Windows\System32\RuntimeBroker.exe","9d4571f9c93bc1cfa5f390d09ef79ac0a29656122a793cb6376027566b8d3121","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","14420","svchost.exe","C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BITS","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","15680","SearchHost.exe","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe -ServerName:CortanaUIFullTrustApp.AppXqe55xpfenh3k6gvsbjaqb6bkfgy5pkbf.mca","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe","2a790041ed5815ba3dda54c5edfec4c14838d2767b54858c37755e2ad8e83763","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"20616","15892","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe --type=crashpad-handler --user-data-dir=C:\Users\mikew\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView /prefetch:4 /pfhostedapp:659f7f9912efb02a855f6acd8f4978470839c95a --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\mikew\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView\Crashpad --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=144.0.7559.133 ""--annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=144.0.3719.115 --initial-client-data=0x174,0x178,0x17c,0x150,0x184,0x7ffc53fe2c98,0x7ffc53fe2ca4,0x7ffc53fe2cb0","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","7ba451571c764e009725550cb31ce227a0ebb5055847c180d631d726f73c619e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
